month,location,Violence and sexual offences,Anti-social behaviour,Public order,Criminal damage and arson,Other theft,Vehicle crime,Burglary,Shoplifting,Bicycle theft,Drugs,Robbery,Other crime,Theft from the person,Possession of weapons,force_name,force_area,population2021,population density,safe_index
2021-02-01,wiltshire,1112,1125.0,205.0,324.0,183.0,111.0,125.0,162.0,22.0,99.0,20.0,63.0,11.0,30.0,wiltshire,3490.0,743800,213.1232092,0.14835816335095753
2021-03-01,avon-and-somerset,4274,2709.0,1499.0,1149.0,654.0,724.0,572.0,511.0,182.0,292.0,109.0,228.0,69.0,74.0,avon-and-somerset,4777.0,1744500,365.1873561,0.33307734901649516
2021-03-01,bedfordshire,1605,1300.0,453.0,414.0,264.0,318.0,171.0,278.0,60.0,148.0,40.0,84.0,17.0,33.0,bedfordshire,1024.0,704800,688.28125,0.06585496269081699
2021-03-01,cambridgeshire,2075,1306.0,532.0,475.0,380.0,368.0,294.0,217.0,192.0,176.0,44.0,146.0,24.0,44.0,cambridgeshire,3389.0,894300,263.8831514,0.22198903649062549
2021-03-01,cheshire,3422,2706.0,1140.0,672.0,385.0,160.0,300.0,329.0,34.0,111.0,43.0,124.0,14.0,24.0,cheshire,2346.0,1095100,466.7945439,0.18441013080887633
2021-03-01,city-of-london,53,62.0,35.0,12.0,18.0,11.0,5.0,34.0,9.0,67.0,4.0,18.0,22.0,5.0,city-of-london,2.6,8600,3307.692308,0.0002896847996320633
2021-03-01,cleveland,2242,2157.0,614.0,729.0,334.0,260.0,298.0,364.0,30.0,206.0,47.0,210.0,17.0,35.0,cleveland,597.0,569300,953.60134,0.06921641942758928
2021-03-01,cumbria,1177,917.0,294.0,349.0,170.0,41.0,112.0,113.0,19.0,109.0,9.0,86.0,7.0,20.0,cumbria,6820.0,499800,73.28445748,0.4493991395916524
2021-03-01,derbyshire,3389,3702.0,806.0,705.0,490.0,391.0,363.0,341.0,57.0,241.0,57.0,198.0,38.0,60.0,derbyshire,2625.0,1056000,402.2857143,0.22411466752951628
2021-03-01,devon-and-cornwall,3880,3222.0,647.0,1027.0,429.0,246.0,251.0,328.0,39.0,415.0,37.0,222.0,28.0,94.0,devon-and-cornwall,10270.0,1788000,174.0993184,0.6020830937350693
2021-03-01,dorset,1716,2203.0,307.0,486.0,336.0,299.0,235.0,179.0,79.0,94.0,19.0,35.0,18.0,14.0,dorset,2653.0,779900,293.9690916,0.16691318032982758
2021-03-01,durham,2367,1797.0,440.0,688.0,292.0,182.0,193.0,271.0,30.0,123.0,17.0,153.0,19.0,19.0,durham,2232.0,522100,233.9157706,0.2771045891792609
2021-03-01,dyfed-powys,1485,789.0,345.0,340.0,175.0,46.0,102.0,61.0,12.0,177.0,2.0,52.0,4.0,14.0,dyfed-powys,8700.0,516000,59.31034483,0.6551921933870701
2021-03-01,essex,6153,5236.0,1348.0,1166.0,784.0,1002.0,516.0,536.0,106.0,631.0,113.0,332.0,40.0,102.0,essex,3670.0,1860000,506.8119891,0.31976032515566616
2021-03-01,gloucestershire,1525,2527.0,311.0,388.0,268.0,169.0,151.0,188.0,45.0,163.0,27.0,93.0,14.0,23.0,gloucestershire,2650.0,645100,243.4339623,0.1750577882616809
2021-03-01,gwent,1574,2260.0,586.0,88.0,269.0,179.0,163.0,191.0,17.0,123.0,16.0,118.0,5.0,19.0,gwent,1555.0,587700,377.9421222,0.09982982036776697
2021-03-01,hampshire,5745,2701.0,1591.0,1310.0,751.0,885.0,641.0,703.0,149.0,549.0,71.0,244.0,74.0,163.0,hampshire,4178.0,1998300,478.2910483,0.3285751074538088
2021-03-01,hertfordshire,2428,2158.0,460.0,563.0,557.0,629.0,269.0,584.0,72.0,268.0,41.0,152.0,68.0,51.0,hertfordshire,1643.0,1198800,729.6409008,0.09599978069669086
2021-03-01,humberside,2939,1372.0,935.0,872.0,444.0,226.0,380.0,462.0,88.0,126.0,36.0,183.0,19.0,49.0,humberside,3517.0,935900,266.107478,0.311769753215264
2021-03-01,kent,6920,4507.0,1052.0,1568.0,889.0,538.0,502.0,612.0,70.0,402.0,94.0,601.0,47.0,85.0,kent,3710.0,1855900,500.2425876,0.3622593090362975
2021-03-01,lancashire,5186,8702.0,901.0,1354.0,872.0,549.0,681.0,538.0,60.0,310.0,84.0,303.0,64.0,121.0,lancashire,3067.0,1235300,402.7714379,0.35893253294299066
2021-03-01,leicestershire,3279,888.0,894.0,749.0,552.0,458.0,294.0,242.0,110.0,266.0,50.0,211.0,37.0,83.0,leicestershire,2538.0,1121900,442.0409771,0.20078553088305073
2021-03-01,lincolnshire,1823,2045.0,386.0,469.0,323.0,149.0,218.0,323.0,61.0,173.0,20.0,115.0,9.0,48.0,lincolnshire,5921.0,768400,129.7753758,0.3943554396692571
2021-03-01,merseyside,5119,3693.0,1584.0,1140.0,520.0,538.0,607.0,465.0,109.0,1281.0,74.0,336.0,92.0,99.0,merseyside,645.0,1423300,2206.666667,0.06583865185379319
2021-03-01,metropolitan,20101,30615.0,4934.0,4222.0,5271.0,8345.0,4715.0,2477.0,1620.0,4225.0,1666.0,915.0,2156.0,404.0,metropolitan,1578.0,1998300,1266.34981,0.511423446546512
2021-03-01,norfolk,2670,796.0,626.0,518.0,332.0,149.0,173.0,244.0,58.0,187.0,28.0,169.0,23.0,42.0,norfolk,5371.0,916200,170.5827593,0.3979540392057248
2021-03-01,north-wales,2235,1509.0,614.0,520.0,304.0,81.0,137.0,264.0,20.0,144.0,17.0,98.0,9.0,20.0,north-wales,6290.0,687000,109.2209857,0.5315632919396401
2021-03-01,north-yorkshire,1490,3265.0,308.0,433.0,232.0,113.0,131.0,203.0,87.0,181.0,16.0,111.0,9.0,35.0,north-yorkshire,8310.0,818200,98.45968712,0.43310303169959097
2021-03-01,northamptonshire,2718,1690.0,498.0,521.0,373.0,301.0,205.0,254.0,61.0,171.0,54.0,157.0,17.0,52.0,northamptonshire,2364.0,785200,332.1489002,0.21029541627982606
2021-03-01,northern-ireland,3668,6717.0,110.0,1555.0,706.0,208.0,302.0,377.0,52.0,720.0,43.0,267.0,20.0,77.0,northern-ireland,13843.0,1903100,137.4774254,0.8417887367516641
2021-03-01,northumbria,4682,6860.0,1475.0,1664.0,839.0,460.0,468.0,650.0,95.0,355.0,51.0,390.0,66.0,96.0,northumbria,5553.0,1447800,260.723933,0.5340810766246405
2021-03-01,nottinghamshire,2877,4097.0,639.0,955.0,530.0,550.0,408.0,785.0,92.0,372.0,63.0,251.0,47.0,100.0,nottinghamshire,2160.0,1148500,531.712963,0.16747644192591413
2021-03-01,south-wales,3322,5681.0,1212.0,1048.0,569.0,497.0,406.0,529.0,95.0,425.0,43.0,184.0,42.0,59.0,south-wales,2074.0,1317000,635.0048216,0.15613097431472694
2021-03-01,south-yorkshire,4791,2923.0,1336.0,1446.0,781.0,869.0,835.0,518.0,92.0,377.0,121.0,428.0,37.0,132.0,south-yorkshire,1554.0,1375100,884.8777349,0.1607295638883528
2021-03-01,staffordshire,2908,2160.0,400.0,709.0,529.0,335.0,242.0,419.0,77.0,189.0,54.0,111.0,20.0,56.0,staffordshire,2713.0,1134500,418.1717656,0.1878896203845931
2021-03-01,suffolk,1926,721.0,396.0,375.0,267.0,228.0,191.0,204.0,41.0,99.0,17.0,90.0,21.0,29.0,suffolk,3797.0,760300,200.2370292,0.24962347050895864
2021-03-01,surrey,2210,2386.0,786.0,663.0,496.0,498.0,309.0,260.0,61.0,284.0,38.0,158.0,17.0,52.0,surrey,1663.0,1203100,723.4515935,0.09226646083739724
2021-03-01,sussex,3870,5023.0,1053.0,1028.0,691.0,594.0,324.0,557.0,152.0,404.0,71.0,232.0,44.0,103.0,sussex,3783.0,1705700,450.8855406,0.24261132592747625
2021-03-01,thames-valley,6246,2345.0,1719.0,1439.0,1290.0,1101.0,659.0,747.0,309.0,687.0,79.0,350.0,146.0,136.0,thames-valley,5742.0,2515100,438.0181122,0.4009627502763449
2021-03-01,warwickshire,1329,1020.0,261.0,275.0,264.0,264.0,138.0,177.0,43.0,149.0,22.0,118.0,7.0,38.0,warwickshire,1975.0,596800,302.1772152,0.12178243841434613
2021-03-01,west-mercia,3150,4739.0,543.0,696.0,502.0,304.0,371.0,428.0,60.0,245.0,38.0,127.0,24.0,57.0,west-mercia,7428.0,1299900,175.0,0.48617491358357223
2021-03-01,west-midlands,13838,3801.0,3238.0,2222.0,1573.0,2355.0,1405.0,1035.0,152.0,669.0,526.0,732.0,136.0,433.0,west-midlands,902.0,2919600,3236.807095,0.10822959573903645
2021-03-01,west-yorkshire,10277,4336.0,3097.0,2404.0,1434.0,1175.0,955.0,970.0,133.0,749.0,162.0,622.0,146.0,197.0,west-yorkshire,2029.0,2351600,1158.994579,0.23848050922541753
2021-03-01,wiltshire,1370,1501.0,270.0,376.0,234.0,145.0,109.0,215.0,42.0,91.0,21.0,71.0,17.0,24.0,wiltshire,3490.0,743800,213.1232092,0.17783225408498013
2021-04-01,avon-and-somerset,4248,2948.0,1605.0,1123.0,651.0,718.0,448.0,495.0,171.0,233.0,126.0,188.0,69.0,72.0,avon-and-somerset,4777.0,1744500,365.1873561,0.32443671983015737
2021-04-01,bedfordshire,1577,1223.0,410.0,413.0,277.0,297.0,215.0,230.0,66.0,132.0,46.0,82.0,30.0,35.0,bedfordshire,1024.0,704800,688.28125,0.06547436609511567
2021-04-01,cambridgeshire,2099,1272.0,577.0,642.0,429.0,258.0,219.0,234.0,254.0,180.0,46.0,160.0,48.0,64.0,cambridgeshire,3389.0,894300,263.8831514,0.23316532669142598
2021-04-01,cheshire,3488,2599.0,1298.0,684.0,389.0,161.0,216.0,320.0,77.0,80.0,23.0,131.0,19.0,18.0,cheshire,2346.0,1095100,466.7945439,0.1854516087271477
2021-04-01,city-of-london,48,65.0,23.0,11.0,26.0,6.0,12.0,35.0,22.0,64.0,8.0,9.0,27.0,2.0,city-of-london,2.6,8600,3307.692308,0.00028236866426399734
2021-04-01,cleveland,2353,2234.0,653.0,773.0,368.0,209.0,260.0,369.0,39.0,167.0,52.0,187.0,22.0,55.0,cleveland,597.0,569300,953.60134,0.07134255635714153
2021-04-01,cumbria,1356,1014.0,371.0,407.0,208.0,47.0,116.0,113.0,12.0,87.0,7.0,54.0,4.0,27.0,cumbria,6820.0,499800,73.28445748,0.5089429479487513
2021-04-01,derbyshire,3360,3345.0,972.0,791.0,444.0,319.0,283.0,357.0,53.0,246.0,66.0,186.0,43.0,63.0,derbyshire,2625.0,1056000,402.2857143,0.2233710385315627
2021-04-01,devon-and-cornwall,3867,3505.0,664.0,1138.0,521.0,225.0,217.0,289.0,36.0,415.0,34.0,185.0,39.0,96.0,devon-and-cornwall,10270.0,1788000,174.0993184,0.6115414743442139
2021-04-01,dorset,1766,2150.0,307.0,521.0,346.0,288.0,241.0,235.0,126.0,94.0,18.0,45.0,22.0,16.0,dorset,2653.0,779900,293.9690916,0.17361633154094705
2021-04-01,durham,2372,1932.0,471.0,791.0,274.0,131.0,162.0,287.0,39.0,120.0,20.0,145.0,12.0,28.0,durham,2232.0,522100,233.9157706,0.2827885216068961
2021-04-01,dyfed-powys,1535,751.0,344.0,322.0,158.0,37.0,105.0,96.0,15.0,169.0,5.0,70.0,6.0,16.0,dyfed-powys,8700.0,516000,59.31034483,0.6654275018043952
2021-04-01,essex,6078,4368.0,1417.0,1283.0,814.0,936.0,449.0,619.0,109.0,518.0,99.0,312.0,70.0,94.0,essex,3670.0,1860000,506.8119891,0.3178256738495334
2021-04-01,gloucestershire,1581,2277.0,337.0,446.0,277.0,137.0,174.0,198.0,39.0,98.0,21.0,91.0,13.0,23.0,gloucestershire,2650.0,645100,243.4339623,0.1818810357694277
2021-04-01,gwent,1629,1878.0,654.0,95.0,279.0,184.0,138.0,173.0,39.0,153.0,29.0,122.0,11.0,23.0,gwent,1555.0,587700,377.9421222,0.10332479616272
2021-04-01,hampshire,5783,3326.0,1757.0,1342.0,785.0,654.0,643.0,702.0,205.0,420.0,98.0,205.0,54.0,149.0,hampshire,4178.0,1998300,478.2910483,0.32685347169852685
2021-04-01,hertfordshire,2296,2382.0,509.0,650.0,590.0,556.0,257.0,564.0,82.0,223.0,37.0,145.0,64.0,67.0,hertfordshire,1643.0,1198800,729.6409008,0.09377995825592075
2021-04-01,humberside,2981,1489.0,924.0,870.0,491.0,188.0,310.0,396.0,84.0,115.0,52.0,218.0,26.0,45.0,humberside,3517.0,935900,266.107478,0.31170322980838927
2021-04-01,kent,7398,3872.0,1175.0,1782.0,890.0,621.0,483.0,773.0,81.0,359.0,95.0,511.0,43.0,100.0,kent,3710.0,1855900,500.2425876,0.3876273119375802
2021-04-01,lancashire,5381,8344.0,1037.0,1499.0,853.0,521.0,599.0,548.0,90.0,277.0,75.0,327.0,59.0,106.0,lancashire,3067.0,1235300,402.7714379,0.37173969575612104
2021-04-01,leicestershire,3166,957.0,1067.0,849.0,516.0,373.0,265.0,254.0,148.0,253.0,37.0,228.0,37.0,67.0,leicestershire,2538.0,1121900,442.0409771,0.19859871387901093
2021-04-01,lincolnshire,1780,1797.0,435.0,605.0,348.0,145.0,248.0,325.0,57.0,152.0,24.0,99.0,18.0,39.0,lincolnshire,5921.0,768400,129.7753758,0.40951774926012763
2021-04-01,merseyside,5091,3120.0,1787.0,1243.0,578.0,505.0,528.0,504.0,117.0,1011.0,82.0,244.0,77.0,107.0,merseyside,645.0,1423300,2206.666667,0.064796701402542
2021-04-01,metropolitan,19518,27127.0,4977.0,4308.0,6123.0,7126.0,4203.0,2687.0,1843.0,3791.0,1710.0,879.0,2569.0,338.0,metropolitan,1578.0,1998300,1266.34981,0.497454576526555
2021-04-01,norfolk,2759,892.0,689.0,625.0,338.0,115.0,162.0,207.0,70.0,222.0,29.0,184.0,23.0,52.0,norfolk,5371.0,916200,170.5827593,0.4204540852798663
2021-04-01,north-wales,2301,1675.0,573.0,568.0,305.0,107.0,150.0,276.0,16.0,123.0,14.0,105.0,4.0,12.0,north-wales,6290.0,687000,109.2209857,0.5519877721838413
2021-04-01,north-yorkshire,1670,2478.0,352.0,458.0,247.0,106.0,173.0,270.0,102.0,181.0,14.0,94.0,7.0,36.0,north-yorkshire,8310.0,818200,98.45968712,0.47773859069330427
2021-04-01,northamptonshire,2491,1375.0,534.0,448.0,355.0,188.0,185.0,296.0,46.0,170.0,67.0,111.0,25.0,58.0,northamptonshire,2364.0,785200,332.1489002,0.19029930410576035
2021-04-01,northern-ireland,4002,6156.0,119.0,1565.0,709.0,175.0,311.0,369.0,33.0,746.0,34.0,224.0,15.0,80.0,northern-ireland,13843.0,1903100,137.4774254,0.88783891037545
2021-04-01,northumbria,4561,5986.0,1626.0,1668.0,829.0,523.0,477.0,611.0,147.0,284.0,46.0,322.0,46.0,115.0,northumbria,5553.0,1447800,260.723933,0.5229181577590432
2021-04-01,nottinghamshire,2968,3584.0,701.0,1009.0,568.0,401.0,356.0,705.0,96.0,404.0,59.0,230.0,64.0,102.0,nottinghamshire,2160.0,1148500,531.712963,0.17081761762081957
2021-04-01,south-wales,3443,3932.0,1286.0,968.0,555.0,419.0,442.0,429.0,111.0,417.0,43.0,195.0,45.0,55.0,south-wales,2074.0,1317000,635.0048216,0.156869580995029
2021-04-01,south-yorkshire,4572,2873.0,1398.0,1471.0,804.0,711.0,705.0,561.0,114.0,372.0,112.0,418.0,54.0,131.0,south-yorkshire,1554.0,1375100,884.8777349,0.1544321040618389
2021-04-01,staffordshire,2823,2425.0,372.0,708.0,515.0,302.0,232.0,388.0,66.0,89.0,46.0,118.0,16.0,51.0,staffordshire,2713.0,1134500,418.1717656,0.18079550104675454
2021-04-01,suffolk,1953,780.0,446.0,437.0,283.0,179.0,151.0,242.0,43.0,128.0,21.0,105.0,19.0,38.0,suffolk,3797.0,760300,200.2370292,0.257142306674561
2021-04-01,surrey,2275,2295.0,729.0,714.0,481.0,437.0,258.0,285.0,71.0,248.0,31.0,126.0,24.0,48.0,surrey,1663.0,1203100,723.4515935,0.09343708401367852
2021-04-01,sussex,3774,4544.0,1088.0,1088.0,705.0,522.0,342.0,630.0,164.0,317.0,48.0,202.0,47.0,119.0,sussex,3783.0,1705700,450.8855406,0.2391834757373704
2021-04-01,thames-valley,6151,2454.0,1877.0,1521.0,1120.0,908.0,519.0,795.0,393.0,624.0,83.0,313.0,217.0,144.0,thames-valley,5742.0,2515100,438.0181122,0.39314830766717673
2021-04-01,warwickshire,1401,1324.0,289.0,316.0,258.0,210.0,134.0,134.0,45.0,86.0,26.0,65.0,12.0,32.0,warwickshire,1975.0,596800,302.1772152,0.12494964691469064
2021-04-01,west-mercia,3331,4281.0,623.0,740.0,509.0,297.0,304.0,465.0,39.0,236.0,43.0,142.0,27.0,77.0,west-mercia,7428.0,1299900,175.0,0.5061221015542869
2021-04-01,west-midlands,12352,3522.0,2927.0,2378.0,1635.0,2241.0,1343.0,1025.0,208.0,598.0,605.0,517.0,240.0,378.0,west-midlands,902.0,2919600,3236.807095,0.09988155975464083
2021-04-01,west-yorkshire,10586,4000.0,3406.0,2451.0,1413.0,976.0,835.0,962.0,170.0,652.0,165.0,593.0,154.0,201.0,west-yorkshire,2029.0,2351600,1158.994579,0.24151652332444615
2021-04-01,wiltshire,1343,1416.0,291.0,442.0,214.0,213.0,106.0,213.0,61.0,92.0,32.0,60.0,7.0,24.0,wiltshire,3490.0,743800,213.1232092,0.18191464826858356
2021-05-01,avon-and-somerset,4692,2858.0,1762.0,1157.0,783.0,827.0,528.0,585.0,167.0,208.0,128.0,204.0,81.0,66.0,avon-and-somerset,4777.0,1744500,365.1873561,0.3550596294811797
2021-05-01,bedfordshire,1709,1351.0,492.0,385.0,310.0,364.0,187.0,224.0,56.0,129.0,42.0,89.0,28.0,33.0,bedfordshire,1024.0,704800,688.28125,0.06854814190827783
2021-05-01,cambridgeshire,2418,1488.0,639.0,573.0,375.0,324.0,270.0,274.0,275.0,199.0,59.0,156.0,46.0,62.0,cambridgeshire,3389.0,894300,263.8831514,0.25465937274791905
2021-05-01,cheshire,3416,1784.0,1166.0,558.0,379.0,206.0,225.0,338.0,50.0,129.0,29.0,113.0,16.0,17.0,cheshire,2346.0,1095100,466.7945439,0.17841058863470904
2021-05-01,city-of-london,52,81.0,32.0,12.0,36.0,7.0,10.0,48.0,21.0,58.0,5.0,12.0,52.0,2.0,city-of-london,2.6,8600,3307.692308,0.0003649527448194823
2021-05-01,cleveland,2666,1878.0,735.0,824.0,380.0,248.0,320.0,422.0,51.0,216.0,55.0,158.0,30.0,55.0,cleveland,597.0,569300,953.60134,0.08003530846824135
2021-05-01,cumbria,1499,723.0,415.0,441.0,178.0,36.0,109.0,142.0,22.0,95.0,11.0,55.0,6.0,27.0,cumbria,6820.0,499800,73.28445748,0.553025821388044
2021-05-01,derbyshire,3820,2825.0,997.0,812.0,514.0,324.0,303.0,400.0,47.0,249.0,60.0,188.0,50.0,80.0,derbyshire,2625.0,1056000,402.2857143,0.24760276406292603
2021-05-01,devon-and-cornwall,4133,3230.0,678.0,1185.0,523.0,271.0,261.0,316.0,33.0,342.0,41.0,188.0,35.0,117.0,devon-and-cornwall,10270.0,1788000,174.0993184,0.6456663899740163
2021-05-01,dorset,1947,1915.0,346.0,580.0,382.0,371.0,239.0,250.0,119.0,97.0,24.0,41.0,33.0,24.0,dorset,2653.0,779900,293.9690916,0.19111492907826502
2021-05-01,durham,2437,1774.0,538.0,753.0,291.0,172.0,210.0,268.0,33.0,146.0,20.0,161.0,23.0,23.0,durham,2232.0,522100,233.9157706,0.28997273846497007
2021-05-01,dyfed-powys,2033,636.0,553.0,345.0,189.0,56.0,119.0,109.0,17.0,184.0,6.0,85.0,12.0,20.0,dyfed-powys,8700.0,516000,59.31034483,0.8437158739566512
2021-05-01,essex,7009,3753.0,1549.0,1318.0,990.0,998.0,556.0,722.0,167.0,530.0,87.0,348.0,72.0,108.0,essex,3670.0,1860000,506.8119891,0.3596149223880814
2021-05-01,gloucestershire,1867,1963.0,397.0,397.0,250.0,132.0,187.0,228.0,23.0,111.0,25.0,70.0,17.0,27.0,gloucestershire,2650.0,645100,243.4339623,0.200446148432796
2021-05-01,gwent,1709,1362.0,685.0,78.0,283.0,206.0,154.0,188.0,21.0,159.0,24.0,125.0,14.0,23.0,gwent,1555.0,587700,377.9421222,0.10735567821194618
2021-05-01,hampshire,6528,2947.0,1868.0,1355.0,811.0,763.0,665.0,781.0,189.0,499.0,84.0,222.0,71.0,154.0,hampshire,4178.0,1998300,478.2910483,0.3607558166812695
2021-05-01,hertfordshire,2599,2516.0,491.0,669.0,661.0,592.0,259.0,509.0,77.0,249.0,50.0,153.0,77.0,59.0,hertfordshire,1643.0,1198800,729.6409008,0.10316126007031197
2021-05-01,humberside,3253,1349.0,1005.0,934.0,462.0,208.0,348.0,467.0,104.0,162.0,40.0,245.0,30.0,38.0,humberside,3517.0,935900,266.107478,0.3399845239278879
2021-05-01,kent,8016,3408.0,1142.0,1702.0,949.0,658.0,527.0,771.0,96.0,329.0,96.0,471.0,63.0,110.0,kent,3710.0,1855900,500.2425876,0.4090595756338253
2021-05-01,lancashire,6164,6609.0,1176.0,1551.0,914.0,507.0,595.0,657.0,71.0,253.0,75.0,342.0,96.0,130.0,lancashire,3067.0,1235300,402.7714379,0.41157183770240174
2021-05-01,leicestershire,3376,884.0,1030.0,829.0,530.0,367.0,297.0,224.0,157.0,356.0,60.0,190.0,43.0,59.0,leicestershire,2538.0,1121900,442.0409771,0.2093500316101524
2021-05-01,lincolnshire,2046,1593.0,431.0,561.0,326.0,147.0,220.0,331.0,78.0,159.0,30.0,131.0,13.0,53.0,lincolnshire,5921.0,768400,129.7753758,0.44036623251444407
2021-05-01,merseyside,6002,2381.0,1860.0,1259.0,676.0,505.0,529.0,572.0,131.0,982.0,99.0,298.0,122.0,100.0,merseyside,645.0,1423300,2206.666667,0.0731080676525584
2021-05-01,metropolitan,22185,26136.0,5506.0,4734.0,6814.0,7848.0,4235.0,3004.0,2056.0,3450.0,1768.0,953.0,3155.0,381.0,metropolitan,1578.0,1998300,1266.34981,0.5508496662893658
2021-05-01,norfolk,3168,922.0,844.0,645.0,352.0,103.0,176.0,240.0,89.0,196.0,26.0,230.0,23.0,56.0,norfolk,5371.0,916200,170.5827593,0.46975590847144527
2021-05-01,north-wales,2530,1533.0,652.0,608.0,319.0,92.0,154.0,263.0,30.0,124.0,14.0,118.0,12.0,21.0,north-wales,6290.0,687000,109.2209857,0.6002259615006194
2021-05-01,north-yorkshire,1885,2027.0,397.0,499.0,284.0,84.0,154.0,280.0,108.0,162.0,18.0,105.0,22.0,34.0,north-yorkshire,8310.0,818200,98.45968712,0.5251006934851683
2021-05-01,northamptonshire,2704,1322.0,512.0,540.0,379.0,230.0,209.0,287.0,49.0,183.0,56.0,113.0,33.0,68.0,northamptonshire,2364.0,785200,332.1489002,0.20982822137144214
2021-05-01,northern-ireland,4498,5812.0,113.0,1435.0,714.0,193.0,268.0,437.0,42.0,770.0,32.0,258.0,18.0,99.0,northern-ireland,13843.0,1903100,137.4774254,0.9390410815897127
2021-05-01,northumbria,5150,4758.0,1659.0,1649.0,843.0,445.0,491.0,777.0,117.0,305.0,76.0,357.0,73.0,128.0,northumbria,5553.0,1447800,260.723933,0.5661039078380349
2021-05-01,nottinghamshire,3285,3517.0,751.0,948.0,633.0,412.0,357.0,747.0,125.0,400.0,73.0,226.0,62.0,113.0,nottinghamshire,2160.0,1148500,531.712963,0.18078305886104934
2021-05-01,south-wales,3952,3151.0,1364.0,906.0,622.0,447.0,380.0,520.0,110.0,458.0,44.0,177.0,35.0,61.0,south-wales,2074.0,1317000,635.0048216,0.1703055201027364
2021-05-01,south-yorkshire,5038,2524.0,1356.0,1328.0,775.0,840.0,795.0,616.0,71.0,425.0,102.0,385.0,55.0,165.0,south-yorkshire,1554.0,1375100,884.8777349,0.16330377562649404
2021-05-01,staffordshire,3015,2250.0,356.0,593.0,441.0,257.0,211.0,358.0,42.0,101.0,49.0,94.0,32.0,50.0,staffordshire,2713.0,1134500,418.1717656,0.1822535052591813
2021-05-01,suffolk,2225,824.0,485.0,466.0,300.0,161.0,121.0,203.0,49.0,191.0,23.0,108.0,22.0,47.0,suffolk,3797.0,760300,200.2370292,0.28669708396969806
2021-05-01,surrey,2568,2024.0,861.0,703.0,461.0,417.0,290.0,251.0,73.0,253.0,39.0,150.0,27.0,44.0,surrey,1663.0,1203100,723.4515935,0.10123590212570859
2021-05-01,sussex,4141,3784.0,1139.0,1085.0,755.0,497.0,317.0,675.0,178.0,407.0,52.0,224.0,59.0,118.0,sussex,3783.0,1705700,450.8855406,0.2564762218682169
2021-05-01,thames-valley,7033,2246.0,2075.0,1413.0,1163.0,1022.0,560.0,753.0,462.0,654.0,89.0,310.0,213.0,113.0,thames-valley,5742.0,2515100,438.0181122,0.4301561458024006
2021-05-01,warwickshire,1558,1007.0,328.0,362.0,272.0,237.0,147.0,178.0,27.0,135.0,20.0,67.0,12.0,38.0,warwickshire,1975.0,596800,302.1772152,0.14035192768555146
2021-05-01,west-mercia,3461,3639.0,621.0,728.0,546.0,309.0,335.0,483.0,73.0,208.0,35.0,144.0,36.0,69.0,west-mercia,7428.0,1299900,175.0,0.5214182458041647
2021-05-01,west-midlands,14366,2958.0,2974.0,2493.0,1610.0,2409.0,1339.0,1041.0,216.0,633.0,598.0,576.0,277.0,433.0,west-midlands,902.0,2919600,3236.807095,0.11273219524823204
2021-05-01,west-yorkshire,11431,3564.0,3457.0,2171.0,1576.0,1124.0,895.0,1061.0,158.0,753.0,180.0,598.0,173.0,236.0,west-yorkshire,2029.0,2351600,1158.994579,0.2536112644978328
2021-05-01,wiltshire,1604,1367.0,318.0,469.0,238.0,189.0,120.0,229.0,51.0,109.0,18.0,75.0,19.0,33.0,wiltshire,3490.0,743800,213.1232092,0.20960600517892214
2021-06-01,avon-and-somerset,4838,3006.0,1952.0,1280.0,820.0,690.0,509.0,571.0,276.0,199.0,138.0,196.0,78.0,72.0,avon-and-somerset,4777.0,1744500,365.1873561,0.36771928188757813
2021-06-01,bedfordshire,1768,1554.0,574.0,416.0,337.0,306.0,178.0,277.0,71.0,136.0,44.0,91.0,34.0,26.0,bedfordshire,1024.0,704800,688.28125,0.07110820808202288
2021-06-01,cambridgeshire,2524,1461.0,748.0,540.0,459.0,292.0,250.0,257.0,346.0,167.0,58.0,172.0,46.0,58.0,cambridgeshire,3389.0,894300,263.8831514,0.2599076367328932
2021-06-01,cheshire,3652,1837.0,1343.0,597.0,420.0,211.0,196.0,277.0,61.0,96.0,30.0,130.0,6.0,26.0,cheshire,2346.0,1095100,466.7945439,0.1886413996087329
2021-06-01,city-of-london,91,99.0,56.0,29.0,50.0,19.0,10.0,64.0,20.0,63.0,10.0,20.0,34.0,5.0,city-of-london,2.6,8600,3307.692308,0.0007227316915348688
2021-06-01,cleveland,2763,2224.0,807.0,782.0,456.0,228.0,320.0,464.0,56.0,164.0,52.0,203.0,36.0,55.0,cleveland,597.0,569300,953.60134,0.0813156118041402
2021-06-01,cumbria,1530,542.0,458.0,386.0,205.0,62.0,82.0,118.0,12.0,67.0,11.0,60.0,11.0,19.0,cumbria,6820.0,499800,73.28445748,0.5423150798044961
2021-06-01,derbyshire,4114,2734.0,1092.0,872.0,544.0,319.0,300.0,425.0,67.0,215.0,64.0,230.0,39.0,69.0,derbyshire,2625.0,1056000,402.2857143,0.2642458223791015
2021-06-01,devon-and-cornwall,4240,3477.0,822.0,1167.0,571.0,344.0,291.0,334.0,37.0,310.0,59.0,208.0,35.0,82.0,devon-and-cornwall,10270.0,1788000,174.0993184,0.6601054560263
2021-06-01,dorset,2028,2054.0,427.0,564.0,408.0,319.0,230.0,200.0,128.0,75.0,41.0,49.0,22.0,26.0,dorset,2653.0,779900,293.9690916,0.1936338558773401
